topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
solenoid,80,82.4171738910557,30,12,38,0.10071557879398711,0.023754779135880807,91.73084142025334,9.066498704147882e-08,0.000584503382978708,5.8375363740916876e-08,1.4593840509268845e-08,0.00538736897533973,193.43785680108897,2794.2812482888103,193.43785680108897,2600.8433914877214,12,92.25496965451984,False,14.445369145927591,26.707347253120126,23754.779135880806
pancake,80,90.07155787939871,50,1,38,0.10071557879398711,0.0005875899343258389,13.357388920462258,1.2257507399767279e-08,0.0005024442888179318,4.485695671629176e-10,1.121423917655776e-10,0.0004723042495329516,28.167458678323488,6646.530939111679,28.167458678323488,6618.363480433355,50,92.25496965451984,False,235.96487759211925,0.27773408984508263,587.589934325839
solenoid,80,80.20143115758798,50,1,38,0.10071557879398711,0.00043999797024031227,12.566370614359174,1.2577187338253733e-08,0.000595773410995204,1.184545124152752e-07,2.9613626349884998e-08,0.007534801802167448,26.499394988359075,26.499394988359075,26.499394988359075,0.0,1,92.25496965451984,False,1.0,52.1632434064481,439.99797024031227
solenoid,80,80.40286231517595,50,2,38,0.10071557879398711,0.0017563946381428258,25.164381960962466,2.5126113703169942e-08,0.0005957131584566429,1.8413943996846948e-07,4.60348557537012e-08,0.009500457053840986,53.065512524316716,68.03373779999397,53.065512524316716,14.968225275677256,2,92.25496965451984,False,1.2820706813830964,81.1050027593,1756.394638142826
solenoid,80,80.8057246303519,50,4,38,0.10071557879398711,0.006997256089565407,50.45532685090143,5.01396566188735e-08,0.000595580396736608,1.9452229150837175e-07,4.863056814722826e-08,0.009817009974271186,106.39791523902774,256.4565774850952,106.39791523902774,150.05866224606746,4,92.25496965451984,False,2.410353406915482,85.71637562129874,6997.256089565407
solenoid,80,81.20858694552786,50,6,38,0.10071557879398711,0.015681436555022,75.87283466981688,7.504156821492022e-08,0.0005954316317306094,1.6276879300899873e-07,4.069219494054002e-08,0.008991023209022724,159.99720814413308,686.5199592179014,159.99720814413308,526.5227510737683,6,92.25496965451984,False,4.290824616136124,71.76001981809088,15681.436555022
solenoid,80,81.6114492607038,50,8,38,0.10071557879398711,0.027769506290771614,101.41690541770882,9.983277726676178e-08,0.0005952672608750076,1.3356899336426464e-07,3.339224611098185e-08,0.008147902823683039,213.86339123963268,1480.6798335267538,213.86339123963268,1266.8164422871212,8,92.25496965451984,False,6.9234843090450235,58.91920385591402,27769.506290771613
solenoid,80,82.4171738910557,50,12,38,0.10071557879398711,0.062007736079134686,152.88473570042223,1.4908675020915275e-07,0.0005948932402918228,9.470648945904399e-08,2.367662124359617e-08,0.006862508036523092,322.3964280018149,4657.1354138146835,322.3964280018149,4334.738985812868,12,92.25496965451984,False,14.445369145927591,41.82894221930732,62007.73607913469
pancake,80,96.11449260703795,80,1,38,0.10071557879398711,0.0014726692945207977,22.131199846598573,1.8993342080172992e-08,0.0004917809459747141,2.5452016694101837e-10,6.363004172715704e-11,0.0003557893939864181,46.66927502768342,28125.55423794819,46.66927502768342,28078.884962920503,80,92.25496965451984,False,602.6567633901445,0.16449549749997444,1472.6692945207978
solenoid,80,80.20143115758798,80,1,38,0.10071557879398711,0.0010286975135058239,20.106192982974676,1.9636364442107813e-08,0.0006083313000403035,1.804624024645366e-07,4.5115596545299776e-08,0.009364205485864079,42.39903198137451,42.39903198137451,42.39903198137451,0.0,1,92.25496965451984,False,1.0,76.22222489927739,1028.697513505824
solenoid,80,80.40286231517595,80,2,38,0.10071557879398711,0.004108001713461343,40.26301113753995,3.9230831311948574e-08,0.000608184190610758,2.8056352921267955e-07,7.014087246368486e-08,0.011758975480642333,84.90482003890675,108.85398047999035,84.90482003890675,23.949160441083606,2,92.25496965451984,False,1.2820706813830964,118.55944952161643,4108.001713461343
solenoid,80,80.8057246303519,80,4,38,0.10071557879398711,0.016378526666938686,80.72852296144228,7.829471237134903e-08,0.0006078801201525143,2.964500647878917e-07,7.411250521164483e-08,0.012127934319054297,170.2366643824444,410.3305239761523,170.2366643824444,240.0938595937079,4,92.25496965451984,False,2.410353406915482,125.39807800520722,16378.526666938686
solenoid,80,81.20858694552786,80,6,38,0.10071557879398711,0.03673378347620552,121.396535471707,1.1719291557181067e-07,0.0006075631873204368,2.4811331745662093e-07,6.202832166912914e-08,0.011103683083505725,255.99553303061288,1098.4319347486419,255.99553303061288,842.436401718029,6,92.25496965451984,False,4.290824616136124,105.06120648596526,36733.78347620552
solenoid,80,81.6114492607038,80,8,38,0.10071557879398711,0.06509911416274664,162.26704866833413,1.5592670109093822e-07,0.0006072337127338212,2.036480921011445e-07,5.091201784121861e-08,0.01006208894724283,342.18142598341234,2369.0877336428066,342.18142598341234,2026.9063076593943,8,92.25496965451984,False,6.923484309045024,86.3264352369161,65099.114162746635
solenoid,80,82.4171738910557,80,12,38,0.10071557879398711,0.14557628163859956,244.61557712067554,2.3290599932962195e-07,0.0006065383815261086,1.4445846998972022e-07,3.61146148888991e-08,0.008475825055296107,515.8342848029039,7451.416662103495,515.8342848029039,6935.58237730059,12,92.25496965451984,False,14.445369145927593,61.376433190039606,145576.28163859955
pancake,80,104.17173891055691,120,1,38,0.10071557879398711,0.0032469235617313685,34.715554917615776,2.7363089473692628e-08,0.0004771468069668793,1.4979967496624585e-10,3.744991873875646e-11,0.0002729561379323668,73.2065948262568,99183.60705514834,73.2065948262568,99110.40046032208,120,92.25496965451984,False,1354.8452470784016,0.10284472919633943,3246.9235617313684
solenoid,80,80.20143115758798,120,1,38,0.10071557879398711,0.0020746450082751926,30.159289474462017,2.8334062603345526e-08,0.0006181016104354052,2.504903539003551e-07,6.262258063191284e-08,0.011075092030189557,63.59854797206177,63.59854797206177,63.59854797206177,0.0,1,92.25496965451984,False,1.0,102.48173464065937,2074.6450082751926
solenoid,80,80.40286231517595,120,2,38,0.10071557879398711,0.008288462575491113,60.39451670630992,5.661249722888888e-08,0.0006178716171594484,3.8950188126602497e-07,9.737545135254642e-08,0.013876136230686658,127.35723005836013,163.28097071998553,127.35723005836013,35.9237406616254,2,92.25496965451984,False,1.2820706813830964,159.47340968086036,8288.462575491112
solenoid,80,80.8057246303519,120,4,38,0.10071557879398711,0.03307412163272457,121.09278444216342,1.1300320635782476e-07,0.0006174041302477592,4.1169629366894047e-07,1.0292405223051078e-07,0.014298009552232137,255.35499657366657,615.4957859642284,255.35499657366657,360.14078939056185,4,92.25496965451984,False,2.410353406915482,168.81580656563844,33074.12163272457
solenoid,80,81.20858694552786,120,6,38,0.10071557879398711,0.07424095039689874,182.09480320756052,1.691735692041433e-07,0.0006169268532400519,3.4468399892729047e-07,8.617098488094343e-08,0.01308936046008345,383.9932995459194,1647.6479021229634,383.9932995459194,1263.654602577044,6,92.25496965451984,False,4.290824616136124,141.55622937516117,74240.95039689874
solenoid,80,81.6114492607038,120,8,38,0.10071557879398711,0.131677538309876,243.40057300250118,2.2512501826480763e-07,0.0006164400334520358,2.8300598975347705e-07,7.075148742682225e-08,0.011862502993956074,513.2721389751184,3553.6316004642094,513.2721389751184,3040.359461489091,8,92.25496965451984,False,6.923484309045024,116.4096995712939,131677.538309876
solenoid,80,82.4171738910557,120,12,38,0.10071557879398711,0.2949364346640248,366.92336568101337,3.3637685817229e-07,0.000615438726241283,2.0088273862245917e-07,5.022067961138108e-08,0.009995200303013407,773.7514272043559,11177.124993155241,773.7514272043559,10403.373565950886,12,92.25496965451984,False,14.445369145927591,82.8987898930976,294936.4346640248
pancake,80,120.28623151759484,200,1,38,0.10071557879398711,0.008830581116067958,62.92177535508605,4.236182798505231e-08,0.0004479225985533868,7.13413858507161e-11,1.783534646204283e-11,0.00018836922640599248,132.68659899286695,499146.86944351206,132.68659899286695,499014.1828445192,200,92.25496965451984,False,3761.848394880824,0.055579009825498654,8830.581116067959
solenoid,80,80.20143115758798,200,1,38,0.10071557879398711,0.00477331507170888,50.2654824574367,4.3032987154924786e-08,0.0006188912843849009,3.4667900882849656e-07,8.66697371838355e-08,0.013069662987421682,105.9975799534363,105.9975799534363,105.9975799534363,0.0,1,92.25496965451984,False,1.0,141.47315032227687,4773.31507170888
solenoid,80,80.40286231517595,200,2,38,0.10071557879398711,0.019082201972897856,100.65752784384986,8.599720146934142e-08,0.0006185759035774566,5.392682138472033e-07,1.3481701711053726e-07,0.016347281928635587,212.26205009726687,272.1349511999759,212.26205009726687,59.87290110270902,2,92.25496965451984,False,1.2820706813830964,220.2896219983149,19082.201972897856
solenoid,80,80.8057246303519,200,4,38,0.10071557879398711,0.07624187624115099,201.82130740360572,1.717198506856285e-07,0.0006179404691098519,5.704107206071078e-07,1.4260263948074264e-07,0.01683533958417735,425.59166095611096,1025.8263099403807,425.59166095611096,600.2346489842698,4,92.25496965451984,False,2.410353406915482,233.49071472832733,76241.87624115098
solenoid,80,81.20858694552786,200,6,38,0.10071557879398711,0.17135315962070005,303.4913386792675,2.5716902910422364e-07,0.0006172989390332888,4.779084171464886e-07,1.194770757370738e-07,0.015414622638123935,639.9888325765323,2746.0798368716055,639.9888325765323,2106.091004295073,6,92.25496965451984,False,4.290824616136124,196.03283932453272,171353.15962070005
solenoid,80,81.6114492607038,200,8,38,0.10071557879398711,0.3042960878796123,405.6676216708353,3.4234582308522695e-07,0.0006166514722286527,3.9267153718337167e-07,9.816786502198063e-08,0.013973901235579064,855.4535649585307,5922.719334107015,855.4535649585307,5067.265769148485,8,92.25496965451984,False,6.9234843090450235,161.40801214292878,304296.08787961234
solenoid,80,82.4171738910557,200,12,38,0.10071557879398711,0.6832254556973738,611.5389428016889,5.118866254130857e-07,0.000615339347494216,2.7911888143284913e-07,6.977971061979525e-08,0.011782096355204396,1289.5857120072596,18628.541655258734,1289.5857120072596,17338.955943251472,12,92.25496965451984,False,14.445369145927591,115.2219058306417,683225.4556973738
pancake,120,120.20143115758796,1,1,38,0.10071557879398711,3.706489583478147e-07,0.3773075257532164,1.7517422576456074e-10,0.00028589840891229333,7.653134738840404e-10,1.9132836839779704e-10,0.00041068547798318595,0.7956490751267579,0.7956490751267579,0.7956490751267579,0.0,1,92.25496965451984,False,1.0,1.4634944990298573,0.3706489583478147
solenoid,120,120.20143115758796,1,1,38,0.10071557879398711,3.132952948597337e-07,0.37699111843077515,1.7513760423415414e-10,0.00031090334309651004,7.656355742728401e-10,1.914088934949353e-10,0.00041067592736205465,0.7949818496507721,0.7949818496507721,0.7949818496507721,0.0,1,92.25496965451984,False,1.0,1.2380737964872497,0.3132952948597337
pancake,120,120.40286231517594,2,1,38,0.10071557879398711,1.4813629237840385e-06,0.7552478661513152,3.500611763383874e-10,0.00028578283238648943,1.1909151876538872e-09,2.97728796736187e-10,0.0006305560101980838,1.5926326012054872,2.041867564220452,1.5926326012054872,0.4492349630149648,2,92.25496965451984,False,1.2820706813830962,2.2792070162674745,1.4813629237840384
solenoid,120,120.20143115758796,2,1,38,0.10071557879398711,1.25005033302189e-06,0.7539822368615503,3.501998427152081e-10,0.00031122546202712976,1.5306122781196896e-09,3.826530692370757e-10,0.0006836266440899345,1.5899636993015442,1.5899636993015442,1.5899636993015442,0.0,1,92.25496965451984,False,1.0,2.469961386265738,1.25005033302189
solenoid,120,120.40286231517594,2,2,38,0.10071557879398711,4.990588704180027e-06,1.5092301030128656,6.998258714649396e-10,0.0003112698294417408,2.3818092264664525e-09,5.954523059074864e-10,0.0009754266430030414,3.1825963005070315,4.080313407558371,3.1825963005070315,0.8977171070513399,2,92.25496965451984,False,1.2820706813830962,3.842449156257831,4.990588704180027
pancake,120,120.60429347276391,3,1,38,0.10071557879398711,3.3303110649814414e-06,1.1338210211942965,5.246617822924859e-10,0.0002856669209486633,1.3038509508914682e-09,3.2596273751036356e-10,0.0007235539082632752,2.3909505782361884,4.189396068253228,2.3909505782361884,1.79844549001704,3,92.25496965451984,False,1.752188483688257,2.4973720807154036,3.3303110649814416
solenoid,120,120.20143115758796,3,1,38,0.10071557879398711,2.8056039554830116e-06,1.1309733552923253,5.251867189135544e-10,0.0003115469300464722,2.2949303545382306e-09,5.737325879762195e-10,0.0008967838204387172,2.3849455489523157,2.3849455489523157,2.3849455489523157,0.0,1,92.25496965451984,False,1.0,3.695709019142945,2.8056039554830114
solenoid,120,120.40286231517594,3,2,38,0.10071557879398711,1.120094167896956e-05,2.2638451545192986,1.0495132768576128e-09,0.0003115900584855938,3.5711788506056506e-09,8.927947110572478e-10,0.0012356158646835969,4.773894450760547,6.120470111337558,4.773894450760547,1.3465756605770105,2,92.25496965451984,False,1.2820706813830964,5.749361642458603,11.20094167896956
pancake,120,121.00715578793987,5,1,38,0.10071557879398711,9.235708567105435e-06,1.8928657752149065,8.730076603408087e-10,0.00028543410806541734,1.1634584893260756e-09,2.908646221623144e-10,0.0007330293761332548,3.991589885153504,12.998873714810498,3.991589885153504,9.007283829656995,5,92.25496965451984,False,3.256565451064771,2.2321037054199686,9.235708567105435
solenoid,120,120.20143115758796,5,1,38,0.10071557879398711,7.75469348593613e-06,1.8849555921538759,8.749268926708227e-10,0.0003121852437560231,3.821526029764249e-09,9.553815056155544e-10,0.0012323357767705094,3.974909248253861,3.974909248253861,3.974909248253861,0.0,1,92.25496965451984,False,1.0,6.128967119679424,7.75469348593613
solenoid,120,120.40286231517594,5,2,38,0.10071557879398711,3.0959970112564525e-05,3.773075257532164,1.748422086420736e-09,0.000312225910882548,5.9467481375543e-09,1.4866870299680985e-09,0.0016412394780685703,7.956490751267578,10.200783518895928,7.956490751267578,2.24429276762835,2,92.25496965451984,False,1.2820706813830964,9.534916066086609,30.959970112564527
solenoid,120,120.8057246303519,5,4,38,0.10071557879398711,0.00012337496990749952,7.558806807961977,3.4911358435527954e-09,0.0003123029897214784,6.294973997776361e-09,1.5737434944907534e-09,0.0017468555472353973,15.939670521574588,38.42023914678758,15.939670521574588,22.480568625212992,4,92.25496965451984,False,2.4103534069154815,10.088273985422864,123.37496990749952
pancake,120,121.6114492607038,8,1,38,0.10071557879398711,2.3586180910739244e-05,3.03617901608244,1.3934019019288352e-09,0.00028508246809527427,8.691507816987535e-10,2.1728769533026057e-10,0.000650194020989104,6.4025572276692655,44.32800450353096,6.4025572276692655,37.9254472758617,8,92.25496965451984,False,6.923484309045023,1.6715882771018016,23.586180910739245
solenoid,120,120.20143115758796,8,1,38,0.10071557879398711,1.9705422730065144e-05,3.015928947446201,1.3989323556673671e-09,0.00031313150167357857,6.106139727697285e-09,1.5265349272637036e-09,0.001619988623183442,6.359854797206177,6.359854797206177,6.359854797206177,0.0,1,92.25496965451984,False,1.0,9.733934697982235,19.705422730065145
solenoid,120,120.40286231517594,8,2,38,0.10071557879398711,7.867433817403302e-05,6.036920412051463,2.7955786957887767e-09,0.00031316851777904735,9.501899640432726e-09,2.3754748988224197e-09,0.0021102404056238836,12.730385202028126,16.321253630233485,12.730385202028126,3.5908684282053596,2,92.25496965451984,False,1.2820706813830962,15.143611418165635,78.67433817403302
